Reporter_Code,Reporter_Description,Partner_Code,Partner_Description,Indicator_Code,Indicator_Description,Flow_Code,Flow_Description,Year,Unit,Value,Flag,Source_Description,Note
US,United States of America,JP,Japan,S,Services,M,Imports,2006,Million USD,23896,,OECD,
US,United States of America,JP,Japan,S,Services,M,Imports,2007,Million USD,24370,,OECD,
US,United States of America,JP,Japan,S,Services,M,Imports,2008,Million USD,24609,,OECD,
US,United States of America,JP,Japan,S,Services,M,Imports,2009,Million USD,21353,,OECD,
US,United States of America,JP,Japan,S,Services,M,Imports,2010,Million USD,24589,,OECD,
US,United States of America,JP,Japan,S,Services,M,Imports,2011,Million USD,24700,,OECD,
US,United States of America,JP,Japan,S,Services,M,Imports,2012,Million USD,27275,,OECD,
US,United States of America,JP,Japan,S,Services,M,Imports,2013,Million USD,30166,,OECD,
US,United States of America,JP,Japan,S,Services,M,Imports,2014,Million USD,31190,,OECD,
US,United States of America,JP,Japan,S,Services,M,Imports,2015,Million USD,29519,,OECD,
US,United States of America,JP,Japan,S,Services,M,Imports,2016,Million USD,31004,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2005,Million USD,6911,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2006,Million USD,8257,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2007,Million USD,8920,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2008,Million USD,8079,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2009,Million USD,7857,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2010,Million USD,9334,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2011,Million USD,9735,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2012,Million USD,10641,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2013,Million USD,10643,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2014,Million USD,10717,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2015,Million USD,11237,,OECD,
US,United States of America,KR,"Korea, Republic of",S,Services,M,Imports,2016,Million USD,10974,,OECD,
US,United States of America,LT,Lithuania,S,Services,M,Imports,2013,Million USD,449,,OECD,
US,United States of America,LT,Lithuania,S,Services,M,Imports,2014,Million USD,449,,OECD,
US,United States of America,LT,Lithuania,S,Services,M,Imports,2015,Million USD,486,,OECD,
US,United States of America,LT,Lithuania,S,Services,M,Imports,2016,Million USD,494,,OECD,
US,United States of America,LU,Luxembourg,S,Services,M,Imports,2013,Million USD,1646,,OECD,
US,United States of America,LU,Luxembourg,S,Services,M,Imports,2014,Million USD,1645,,OECD,
US,United States of America,LU,Luxembourg,S,Services,M,Imports,2015,Million USD,1784,,OECD,
US,United States of America,LU,Luxembourg,S,Services,M,Imports,2016,Million USD,2030,,OECD,
US,United States of America,LV,Latvia,S,Services,M,Imports,2013,Million USD,107,,OECD,
US,United States of America,LV,Latvia,S,Services,M,Imports,2014,Million USD,72,,OECD,
US,United States of America,LV,Latvia,S,Services,M,Imports,2015,Million USD,85,,OECD,
US,United States of America,LV,Latvia,S,Services,M,Imports,2016,Million USD,95,,OECD,
US,United States of America,MA,Morocco,S,Services,M,Imports,2013,Million USD,444,,OECD,
US,United States of America,MA,Morocco,S,Services,M,Imports,2014,Million USD,559,,OECD,
US,United States of America,MA,Morocco,S,Services,M,Imports,2015,Million USD,614,,OECD,
US,United States of America,MA,Morocco,S,Services,M,Imports,2016,Million USD,625,,OECD,
US,United States of America,MT,Malta,S,Services,M,Imports,2013,Million USD,396,,OECD,
US,United States of America,MT,Malta,S,Services,M,Imports,2014,Million USD,457,,OECD,
US,United States of America,MT,Malta,S,Services,M,Imports,2015,Million USD,680,,OECD,
US,United States of America,MT,Malta,S,Services,M,Imports,2016,Million USD,647,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2005,Million USD,14421,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2006,Million USD,14870,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2007,Million USD,15334,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2008,Million USD,15904,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2009,Million USD,14021,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2010,Million USD,13966,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2011,Million USD,14663,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2012,Million USD,15444,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2013,Million USD,17256,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2014,Million USD,19891,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2015,Million USD,22878,,OECD,
US,United States of America,MX,Mexico,S,Services,M,Imports,2016,Million USD,24569,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2005,Million USD,639,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2006,Million USD,1012,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2007,Million USD,1084,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2008,Million USD,1289,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2009,Million USD,1066,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2010,Million USD,1276,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2011,Million USD,1306,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2012,Million USD,1451,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2013,Million USD,1417,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2014,Million USD,1732,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2015,Million USD,1816,,OECD,
US,United States of America,MY,Malaysia,S,Services,M,Imports,2016,Million USD,1920,,OECD,
US,United States of America,NG,Nigeria,S,Services,M,Imports,2013,Million USD,524,,OECD,
US,United States of America,NG,Nigeria,S,Services,M,Imports,2014,Million USD,485,,OECD,
US,United States of America,NG,Nigeria,S,Services,M,Imports,2015,Million USD,464,,OECD,
US,United States of America,NG,Nigeria,S,Services,M,Imports,2016,Million USD,411,,OECD,
US,United States of America,NI,Nicaragua,S,Services,M,Imports,2013,Million USD,547,,OECD,
US,United States of America,NI,Nicaragua,S,Services,M,Imports,2014,Million USD,590,,OECD,
US,United States of America,NI,Nicaragua,S,Services,M,Imports,2015,Million USD,615,,OECD,
US,United States of America,NI,Nicaragua,S,Services,M,Imports,2016,Million USD,631,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2005,Million USD,7767,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2006,Million USD,7709,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2007,Million USD,7519,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2008,Million USD,8708,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2009,Million USD,7159,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2010,Million USD,8061,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2011,Million USD,8495,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2012,Million USD,8299,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2013,Million USD,9302,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2014,Million USD,9628,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2015,Million USD,10237,,OECD,
US,United States of America,NL,Netherlands,S,Services,M,Imports,2016,Million USD,9794,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2005,Million USD,1638,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2006,Million USD,1639,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2007,Million USD,1326,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2008,Million USD,2230,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2009,Million USD,1624,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2010,Million USD,1811,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2011,Million USD,2086,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2012,Million USD,2345,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2013,Million USD,2575,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2014,Million USD,2733,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2015,Million USD,2589,,OECD,
US,United States of America,NO,Norway,S,Services,M,Imports,2016,Million USD,2738,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2005,Million USD,915,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2006,Million USD,1056,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2007,Million USD,1120,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2008,Million USD,1154,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2009,Million USD,1052,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2010,Million USD,1230,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2011,Million USD,1411,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2012,Million USD,1394,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2013,Million USD,1773,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2014,Million USD,1796,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2015,Million USD,1976,,OECD,
US,United States of America,NZ,New Zealand,S,Services,M,Imports,2016,Million USD,2230,,OECD,
US,United States of America,OM,Oman,S,Services,M,Imports,2013,Million USD,351,,OECD,
US,United States of America,OM,Oman,S,Services,M,Imports,2014,Million USD,337,,OECD,
US,United States of America,OM,Oman,S,Services,M,Imports,2015,Million USD,324,,OECD,
US,United States of America,OM,Oman,S,Services,M,Imports,2016,Million USD,315,,OECD,
US,United States of America,PA,Panama,S,Services,M,Imports,2013,Million USD,1101,,OECD,
US,United States of America,PA,Panama,S,Services,M,Imports,2014,Million USD,1257,,OECD,
US,United States of America,PA,Panama,S,Services,M,Imports,2015,Million USD,1252,,OECD,
US,United States of America,PA,Panama,S,Services,M,Imports,2016,Million USD,1255,,OECD,
US,United States of America,PE,Peru,S,Services,M,Imports,2013,Million USD,2092,,OECD,
US,United States of America,PE,Peru,S,Services,M,Imports,2014,Million USD,2173,,OECD,
US,United States of America,PE,Peru,S,Services,M,Imports,2015,Million USD,2915,,OECD,
US,United States of America,PE,Peru,S,Services,M,Imports,2016,Million USD,1632,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2005,Million USD,1683,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2006,Million USD,1784,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2007,Million USD,2288,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2008,Million USD,2590,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2009,Million USD,2482,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2010,Million USD,2642,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2011,Million USD,3135,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2012,Million USD,3968,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2013,Million USD,4363,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2014,Million USD,5077,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2015,Million USD,5502,,OECD,
US,United States of America,PH,Philippines,S,Services,M,Imports,2016,Million USD,6148,,OECD,
US,United States of America,PL,Poland,S,Services,M,Imports,2013,Million USD,1913,,OECD,
US,United States of America,PL,Poland,S,Services,M,Imports,2014,Million USD,1737,,OECD,
US,United States of America,PL,Poland,S,Services,M,Imports,2015,Million USD,1803,,OECD,
US,United States of America,PL,Poland,S,Services,M,Imports,2016,Million USD,1891,,OECD,
US,United States of America,PT,Portugal,S,Services,M,Imports,2013,Million USD,1487,,OECD,
US,United States of America,PT,Portugal,S,Services,M,Imports,2014,Million USD,1623,,OECD,
US,United States of America,PT,Portugal,S,Services,M,Imports,2015,Million USD,1545,,OECD,
US,United States of America,PT,Portugal,S,Services,M,Imports,2016,Million USD,1740,,OECD,
US,United States of America,RO,Romania,S,Services,M,Imports,2013,Million USD,1072,,OECD,
US,United States of America,RO,Romania,S,Services,M,Imports,2014,Million USD,1190,,OECD,
US,United States of America,RO,Romania,S,Services,M,Imports,2015,Million USD,1364,,OECD,
US,United States of America,RO,Romania,S,Services,M,Imports,2016,Million USD,1060,,OECD,
US,United States of America,RU,Russian Federation,S,Services,M,Imports,2013,Million USD,2725,,OECD,
US,United States of America,RU,Russian Federation,S,Services,M,Imports,2014,Million USD,2616,,OECD,
US,United States of America,RU,Russian Federation,S,Services,M,Imports,2015,Million USD,2358,,OECD,
US,United States of America,RU,Russian Federation,S,Services,M,Imports,2016,Million USD,2334,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2005,Million USD,1258,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2006,Million USD,1473,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2007,Million USD,2039,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2008,Million USD,1807,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2009,Million USD,2547,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2010,Million USD,1357,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2011,Million USD,1217,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2012,Million USD,1091,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2013,Million USD,1238,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2014,Million USD,1270,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2015,Million USD,1117,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",S,Services,M,Imports,2016,Million USD,1163,,OECD,
US,United States of America,SE,Sweden,S,Services,M,Imports,2005,Million USD,2325,,OECD,
US,United States of America,SE,Sweden,S,Services,M,Imports,2006,Million USD,2879,,OECD,
US,United States of America,SE,Sweden,S,Services,M,Imports,2007,Million USD,3133,,OECD,
US,United States of America,SE,Sweden,S,Services,M,Imports,2008,Million USD,3662,,OECD,
US,United States of America,SE,Sweden,S,Services,M,Imports,2009,Million USD,3623,,OECD,
US,United States of America,SE,Sweden,S,Services,M,Imports,2010,Million USD,3098,,OECD,
